Hour,$/kWh,,,,,,
7065,0.00008,,,,,,
7066,0.00008,,,,,,
7067,0.00008,,,,,,
7068,0.01964,,,,,,
7069,0.02108,,,,,,
7070,0.01925,,,,,,
7071,0.01583,,,,,,
7072,0.01684,,,,,,
7073,0.01583,,,,,,
7074,0.01684,,,,,,
7075,0.02318,,,,,,
7076,0.01726,,,,,,
7077,0.01726,,,,,,
7078,0.01657,,,,,,
7079,0.01597,,,,,,
7080,0.01069,,,,,,
7081,0.02064,,,,,,
7082,0.02241,,,,,,
7083,0.02228,,,,,,
7084,0.0237,,,,,,
7085,0.02372,,,,,,
7086,0.0227,,,,,,
7087,0.02522,,,,,,
7088,0.02351,,,,,,
7089,0.02002,,,,,,
7090,0.01741,,,,,,
7091,0.00011,,,,,,
7092,0.01574,,,,,,
7093,0.01681,,,,,,
7094,0.01949,,,,,,
7095,0.01902,,,,,,
7096,0.01982,,,,,,
7097,0.02591,,,,,,
7098,0.01902,,,,,,
7099,0.0268,,,,,,
7100,0.02568,,,,,,
7101,0.02511,,,,,,
7102,0.02484,,,,,,
7103,0.02357,,,,,,
7104,0.02345,,,,,,
7105,0.02355,,,,,,
7106,0.02307,,,,,,
7107,0.02278,,,,,,
7108,0.02282,,,,,,
7109,0.02355,,,,,,
7110,0.02355,,,,,,
7111,0.0256,,,,,,
7112,0.02537,,,,,,
7113,0.02345,,,,,,
7114,0.02452,,,,,,
7115,0.01832,,,,,,
7116,0.01976,,,,,,
7117,0.01956,,,,,,
7118,0.01959,,,,,,
7119,0.01955,,,,,,
7120,0.02032,,,,,,
7121,0.02037,,,,,,
7122,0.02039,,,,,,
7123,0.02163,,,,,,
7124,0.02092,,,,,,
7125,0.02037,,,,,,
7126,0.01987,,,,,,
7127,0.0189,,,,,,
7128,0.01851,,,,,,
7129,0.01828,,,,,,
7130,0.01805,,,,,,
7131,0.01711,,,,,,
7132,0.00011,,,,,,
7133,0.0001,,,,,,
7134,0.01583,,,,,,
7135,0.01769,,,,,,
7136,0.01933,,,,,,
7137,0.0179,,,,,,
7138,0.017,,,,,,
7139,0.017,,,,,,
7140,0.01583,,,,,,
7141,0.01583,,,,,,
7142,0.01704,,,,,,
7143,0.0171,,,,,,
7144,0.01908,,,,,,
7145,0.01863,,,,,,
7146,0.01906,,,,,,
7147,0.02561,,,,,,
7148,0.02755,,,,,,
7149,0.02658,,,,,,
7150,0.02755,,,,,,
7151,0.02724,,,,,,
7152,0.02725,,,,,,
7153,0.02837,,,,,,
7154,0.02552,,,,,,
7155,0.02538,,,,,,
7156,0.02528,,,,,,
7157,0.0249,,,,,,
7158,0.02568,,,,,,
7159,0.02692,,,,,,
7160,0.02692,,,,,,
7161,0.0249,,,,,,
7162,0.02404,,,,,,
7163,0.02415,,,,,,
7164,0.02435,,,,,,
7165,0.02357,,,,,,
7166,0.02278,,,,,,
7167,0.02241,,,,,,
7168,0.02282,,,,,,
7169,0.02415,,,,,,
7170,0.02604,,,,,,
7171,0.02755,,,,,,
7172,0.02585,,,,,,
7173,0.02483,,,,,,
7174,0.0254,,,,,,
7175,0.02615,,,,,,
7176,0.02594,,,,,,
7177,0.0246,,,,,,
7178,0.02385,,,,,,
7179,0.02379,,,,,,
7180,0.02405,,,,,,
7181,0.02357,,,,,,
7182,0.02435,,,,,,
7183,0.02467,,,,,,
7184,0.02385,,,,,,
7185,0.01503,,,,,,
7186,0.00011,,,,,,
7187,0.01964,,,,,,
7188,0.00012,,,,,,
7189,0.00008,,,,,,
7190,0.01475,,,,,,
7191,0.01475,,,,,,
7192,0.01503,,,,,,
7193,0.0171,,,,,,
7194,0.01831,,,,,,
7195,0.0201,,,,,,
7196,0.01953,,,,,,
7197,0.0192,,,,,,
7198,0.01969,,,,,,
7199,0.01894,,,,,,
7200,0.01829,,,,,,
7201,0.01852,,,,,,
7202,0.01849,,,,,,
7203,0.01819,,,,,,
7204,0.01836,,,,,,
7205,0.01841,,,,,,
7206,0.0195,,,,,,
7207,0.02054,,,,,,
7208,0.01974,,,,,,
7209,0.01883,,,,,,
7210,0.01824,,,,,,
7211,0.01829,,,,,,
7212,0.017,,,,,,
7213,0.01574,,,,,,
7214,0.01503,,,,,,
7215,0.01678,,,,,,
7216,0.01711,,,,,,
7217,0.01906,,,,,,
7218,0.01939,,,,,,
7219,0.02778,,,,,,
7220,0.02764,,,,,,
7221,0.02795,,,,,,
7222,0.02615,,,,,,
7223,0.02711,,,,,,
7224,0.02571,,,,,,
7225,0.02535,,,,,,
7226,0.02562,,,,,,
7227,0.02943,,,,,,
7228,0.02662,,,,,,
7229,0.02698,,,,,,
7230,0.0279,,,,,,
7231,0.04262,,,,,,
7232,0.02811,,,,,,
7233,0.01874,,,,,,
7234,0.01883,,,,,,
7235,0.02533,,,,,,
7236,0.02601,,,,,,
7237,0.02544,,,,,,
7238,0.02679,,,,,,
7239,0.02717,,,,,,
7240,0.02564,,,,,,
7241,0.02712,,,,,,
7242,0.02746,,,,,,
7243,0.03074,,,,,,
7244,0.02885,,,,,,
7245,0.02735,,,,,,
7246,0.02706,,,,,,
7247,0.02638,,,,,,
7248,0.02687,,,,,,
7249,0.02613,,,,,,
7250,0.02617,,,,,,
7251,0.02602,,,,,,
7252,0.02634,,,,,,
7253,0.02651,,,,,,
7254,0.02766,,,,,,
7255,0.0293,,,,,,
7256,0.02733,,,,,,
7257,0.02602,,,,,,
7258,0.02533,,,,,,
7259,0.0259,,,,,,
7260,0.02492,,,,,,
7261,0.02441,,,,,,
7262,0.02396,,,,,,
7263,0.02396,,,,,,
7264,0.02441,,,,,,
7265,0.02509,,,,,,
7266,0.02435,,,,,,
7267,0.02634,,,,,,
7268,0.02578,,,,,,
7269,0.02567,,,,,,
7270,0.02433,,,,,,
7271,0.02397,,,,,,
7272,0.02381,,,,,,
7273,0.02354,,,,,,
7274,0.02241,,,,,,
7275,0.02222,,,,,,
7276,0.02229,,,,,,
7277,0.02241,,,,,,
7278,0.02361,,,,,,
7279,0.02569,,,,,,
7280,0.02584,,,,,,
7281,0.02635,,,,,,
7282,0.02575,,,,,,
7283,0.02568,,,,,,
7284,0.02533,,,,,,
7285,0.02568,,,,,,
7286,0.02613,,,,,,
7287,0.02577,,,,,,
7288,0.02638,,,,,,
7289,0.02747,,,,,,
7290,0.02815,,,,,,
7291,0.0272,,,,,,
7292,0.0269,,,,,,
7293,0.02638,,,,,,
7294,0.02568,,,,,,
7295,0.02582,,,,,,
7296,0.02492,,,,,,
7297,0.02475,,,,,,
7298,0.02381,,,,,,
7299,0.0224,,,,,,
7300,0.02179,,,,,,
7301,0.02322,,,,,,
7302,0.02444,,,,,,
7303,0.02559,,,,,,
7304,0.02689,,,,,,
7305,0.0257,,,,,,
7306,0.02515,,,,,,
7307,0.02381,,,,,,
7308,0.02179,,,,,,
7309,0.0204,,,,,,
7310,0.02147,,,,,,
7311,0.0232,,,,,,
7312,0.0241,,,,,,
7313,0.02394,,,,,,
7314,0.02445,,,,,,
7315,0.0269,,,,,,
7316,0.02787,,,,,,
7317,0.02519,,,,,,
7318,0.02544,,,,,,
7319,0.02499,,,,,,
7320,0.02653,,,,,,
7321,0.02477,,,,,,
7322,0.02327,,,,,,
7323,0.02306,,,,,,
7324,0.02306,,,,,,
7325,0.02306,,,,,,
7326,0.02651,,,,,,
7327,0.02464,,,,,,
7328,0.02556,,,,,,
7329,0.01943,,,,,,
7330,0.00012,,,,,,
7331,0.00009,,,,,,
7332,0.00008,,,,,,
7333,0.02325,,,,,,
7334,0.02331,,,,,,
7335,0.0281,,,,,,
7336,0.0246,,,,,,
7337,0.02468,,,,,,
7338,0.02379,,,,,,
7339,0.03119,,,,,,
7340,0.04283,,,,,,
7341,0.03647,,,,,,
7342,0.08744,,,,,,
7343,0.0252,,,,,,
7344,0.02894,,,,,,
7345,0.02517,,,,,,
7346,0.03033,,,,,,
7347,0.0259,,,,,,
7348,0.02601,,,,,,
7349,0.0259,,,,,,
7350,0.02496,,,,,,
7351,0.02503,,,,,,
7352,0.0259,,,,,,
7353,0.02415,,,,,,
7354,0.02322,,,,,,
7355,0.02114,,,,,,
7356,0.00012,,,,,,
7357,0.01943,,,,,,
7358,0.02321,,,,,,
7359,0.02413,,,,,,
7360,0.02507,,,,,,
7361,0.02592,,,,,,
7362,0.02603,,,,,,
7363,0.02714,,,,,,
7364,0.02774,,,,,,
7365,0.02794,,,,,,
7366,0.02724,,,,,,
7367,0.02812,,,,,,
7368,0.02788,,,,,,
7369,0.02652,,,,,,
7370,0.02603,,,,,,
7371,0.02608,,,,,,
7372,0.02633,,,,,,
7373,0.02642,,,,,,
7374,0.02608,,,,,,
7375,0.02688,,,,,,
7376,0.0263,,,,,,
7377,0.02415,,,,,,
7378,0.02455,,,,,,
7379,0.02356,,,,,,
7380,0.02434,,,,,,
7381,0.0235,,,,,,
7382,0.02295,,,,,,
7383,0.02327,,,,,,
7384,0.0245,,,,,,
7385,0.02401,,,,,,
7386,0.02603,,,,,,
7387,0.02832,,,,,,
7388,0.02817,,,,,,
7389,0.02823,,,,,,
7390,0.02786,,,,,,
7391,0.02631,,,,,,
7392,0.02694,,,,,,
7393,0.02609,,,,,,
7394,0.02496,,,,,,
7395,0.02495,,,,,,
7396,0.0249,,,,,,
7397,0.02497,,,,,,
7398,0.02596,,,,,,
7399,0.02758,,,,,,
7400,0.02662,,,,,,
7401,0.02415,,,,,,
7402,0.02356,,,,,,
7403,0.02309,,,,,,
7404,0.02154,,,,,,
7405,0.01943,,,,,,
7406,0.01943,,,,,,
7407,0.02306,,,,,,
7408,0.0225,,,,,,
7409,0.02497,,,,,,
7410,0.02533,,,,,,
7411,0.02894,,,,,,
7412,0.02698,,,,,,
7413,0.02534,,,,,,
7414,0.02614,,,,,,
7415,0.0255,,,,,,
7416,0.02415,,,,,,
7417,0.02471,,,,,,
7418,0.02327,,,,,,
7419,0.0241,,,,,,
7420,0.02306,,,,,,
7421,0.02448,,,,,,
7422,0.02432,,,,,,
7423,0.02602,,,,,,
7424,0.02596,,,,,,
7425,0.04868,,,,,,
7426,0.02437,,,,,,
7427,0.02184,,,,,,
7428,0.02187,,,,,,
7429,0.02571,,,,,,
7430,0.02382,,,,,,
7431,0.02597,,,,,,
7432,0.02735,,,,,,
7433,0.02658,,,,,,
7434,0.0264,,,,,,
7435,0.02808,,,,,,
7436,0.02602,,,,,,
7437,0.02599,,,,,,
7438,0.02598,,,,,,
7439,0.02482,,,,,,
7440,0.02526,,,,,,
7441,0.02306,,,,,,
7442,0.02051,,,,,,
7443,0.0204,,,,,,
7444,0.02179,,,,,,
7445,0.01972,,,,,,
7446,0.02051,,,,,,
7447,0.02424,,,,,,
7448,0.02687,,,,,,
7449,0.01389,,,,,,
7450,0.01512,,,,,,
7451,0.01666,,,,,,
7452,0.02013,,,,,,
7453,0.0204,,,,,,
7454,0.02655,,,,,,
7455,0.02118,,,,,,
7456,0.02355,,,,,,
7457,0.02522,,,,,,
7458,0.0242,,,,,,
7459,0.02337,,,,,,
7460,0.02335,,,,,,
7461,0.02306,,,,,,
7462,0.02447,,,,,,
7463,0.02346,,,,,,
7464,0.01389,,,,,,
7465,0.00011,,,,,,
7466,0.00011,,,,,,
7467,0.00011,,,,,,
7468,0.02179,,,,,,
7469,0.02274,,,,,,
7470,0.02344,,,,,,
7471,0.02344,,,,,,
7472,0.02809,,,,,,
7473,0.01637,,,,,,
7474,0.01637,,,,,,
7475,0.0137,,,,,,
7476,0.01642,,,,,,
7477,0.0001,,,,,,
7478,0.0001,,,,,,
7479,0.01637,,,,,,
7480,0.01802,,,,,,
7481,0.02565,,,,,,
7482,0.02559,,,,,,
7483,0.03785,,,,,,
7484,0.02992,,,,,,
7485,0.02432,,,,,,
7486,0.03947,,,,,,
7487,0.02655,,,,,,
7488,0.05476,,,,,,
7489,0.02513,,,,,,
7490,0.0249,,,,,,
7491,0.02306,,,,,,
7492,0.02186,,,,,,
7493,0.02306,,,,,,
7494,0.02396,,,,,,
7495,0.02604,,,,,,
7496,0.02599,,,,,,
7497,0.02114,,,,,,
7498,0.02211,,,,,,
7499,0.02013,,,,,,
7500,0.00012,,,,,,
7501,0.00008,,,,,,
7502,0.00008,,,,,,
7503,0.02051,,,,,,
7504,0.02327,,,,,,
7505,0.02594,,,,,,
7506,0.02603,,,,,,
7507,0.02694,,,,,,
7508,0.02602,,,,,,
7509,0.02601,,,,,,
7510,0.02496,,,,,,
7511,0.0188,,,,,,
7512,0.01902,,,,,,
7513,0.01878,,,,,,
7514,0.01732,,,,,,
7515,0.01494,,,,,,
7516,0.01721,,,,,,
7517,0.01838,,,,,,
7518,0.01884,,,,,,
7519,0.02016,,,,,,
7520,0.01985,,,,,,
7521,0.01681,,,,,,
7522,0.01445,,,,,,
7523,0.00011,,,,,,
7524,0.00009,,,,,,
7525,0.00008,,,,,,
7526,0.00008,,,,,,
7527,0.00008,,,,,,
7528,0.00008,,,,,,
7529,0.0154,,,,,,
7530,0.01777,,,,,,
7531,0.02497,,,,,,
7532,0.02005,,,,,,
7533,0.03238,,,,,,
7534,0.02648,,,,,,
7535,0.02589,,,,,,
7536,0.02651,,,,,,
7537,0.02707,,,,,,
7538,0.02726,,,,,,
7539,0.02797,,,,,,
7540,0.02756,,,,,,
7541,0.02775,,,,,,
7542,0.0314,,,,,,
7543,0.02798,,,,,,
7544,0.028,,,,,,
7545,0.02637,,,,,,
7546,0.02569,,,,,,
7547,0.02413,,,,,,
7548,0.0238,,,,,,
7549,0.02428,,,,,,
7550,0.02424,,,,,,
7551,0.02517,,,,,,
7552,0.025,,,,,,
7553,0.02051,,,,,,
7554,0.02428,,,,,,
7555,0.02601,,,,,,
7556,0.02569,,,,,,
7557,0.02422,,,,,,
7558,0.02417,,,,,,
7559,0.02296,,,,,,
7560,0.0127,,,,,,
7561,0.01217,,,,,,
7562,0.022,,,,,,
7563,0.02209,,,,,,
7564,0.02344,,,,,,
7565,0.02383,,,,,,
7566,0.026,,,,,,
7567,0.02645,,,,,,
7568,0.02552,,,,,,
7569,0.01711,,,,,,
7570,0.00011,,,,,,
7571,0.01932,,,,,,
7572,0.00008,,,,,,
7573,0.00008,,,,,,
7574,0.00008,,,,,,
7575,0.00008,,,,,,
7576,0.00008,,,,,,
7577,0.00008,,,,,,
7578,0.01752,,,,,,
7579,0.02349,,,,,,
7580,0.01766,,,,,,
7581,0.01758,,,,,,
7582,0.01743,,,,,,
7583,0.01845,,,,,,
7584,0.01615,,,,,,
7585,0.01512,,,,,,
7586,0.01636,,,,,,
7587,0.0149,,,,,,
7588,0.00011,,,,,,
7589,0.0156,,,,,,
7590,0.0159,,,,,,
7591,0.01795,,,,,,
7592,0.0177,,,,,,
7593,0.00008,,,,,,
7594,0.00008,,,,,,
7595,0.00159,,,,,,
7596,0.00155,,,,,,
7597,0.01222,,,,,,
7598,0.01866,,,,,,
7599,0.01476,,,,,,
7600,0.00297,,,,,,
7601,0.00036,,,,,,
7602,0.00021,,,,,,
7603,0.01691,,,,,,
7604,0.01731,,,,,,
7605,0.02424,,,,,,
7606,0.10681,,,,,,
7607,0.02991,,,,,,
7608,0.02563,,,,,,
7609,0.02684,,,,,,
7610,0.03124,,,,,,
7611,0.03602,,,,,,
7612,0.04466,,,,,,
7613,0.04654,,,,,,
7614,0.04765,,,,,,
7615,0.13514,,,,,,
7616,0.02812,,,,,,
7617,0.02409,,,,,,
7618,0.02542,,,,,,
7619,0.02471,,,,,,
7620,0.02357,,,,,,
7621,0.01898,,,,,,
7622,0.00012,,,,,,
7623,0.0001,,,,,,
7624,0.00008,,,,,,
7625,0.02285,,,,,,
7626,0.02449,,,,,,
7627,0.02661,,,,,,
7628,0.0263,,,,,,
7629,0.02513,,,,,,
7630,0.02545,,,,,,
7631,0.02495,,,,,,
7632,0.02369,,,,,,
7633,0.01154,,,,,,
7634,0.02092,,,,,,
7635,0.01117,,,,,,
7636,0.02243,,,,,,
7637,0.02295,,,,,,
7638,0.02352,,,,,,
7639,0.02586,,,,,,
7640,0.04406,,,,,,
7641,0.03491,,,,,,
7642,0.01584,,,,,,
7643,0.01645,,,,,,
7644,0.00235,,,,,,
7645,0.04139,,,,,,
7646,0.026,,,,,,
7647,0.02467,,,,,,
7648,0.02404,,,,,,
7649,0.02638,,,,,,
7650,0.02825,,,,,,
7651,0.02804,,,,,,
7652,0.02655,,,,,,
7653,0.02598,,,,,,
7654,0.02716,,,,,,
7655,0.03597,,,,,,
7656,0.03348,,,,,,
7657,0.02636,,,,,,
7658,0.02603,,,,,,
7659,0.02599,,,,,,
7660,0.02637,,,,,,
7661,0.02674,,,,,,
7662,0.02852,,,,,,
7663,0.03017,,,,,,
7664,0.02813,,,,,,
7665,0.02657,,,,,,
7666,0.02602,,,,,,
7667,0.02591,,,,,,
7668,0.02473,,,,,,
7669,0.02079,,,,,,
7670,0.02179,,,,,,
7671,0.02298,,,,,,
7672,0.02333,,,,,,
7673,0.02555,,,,,,
7674,0.02614,,,,,,
7675,0.02604,,,,,,
7676,0.02513,,,,,,
7677,0.02345,,,,,,
7678,0.02345,,,,,,
7679,0.02522,,,,,,
7680,0.02546,,,,,,
7681,0.02522,,,,,,
7682,0.02599,,,,,,
7683,0.02602,,,,,,
7684,0.0266,,,,,,
7685,0.02655,,,,,,
7686,0.02699,,,,,,
7687,0.02752,,,,,,
7688,0.02787,,,,,,
7689,0.02474,,,,,,
7690,0.02051,,,,,,
7691,0.02344,,,,,,
7692,0.02327,,,,,,
7693,0.02362,,,,,,
7694,0.02306,,,,,,
7695,0.02351,,,,,,
7696,0.02453,,,,,,
7697,0.02548,,,,,,
7698,0.02545,,,,,,
7699,0.03374,,,,,,
7700,0.02839,,,,,,
7701,0.02791,,,,,,
7702,0.02694,,,,,,
7703,0.02603,,,,,,
7704,0.02602,,,,,,
7705,0.02474,,,,,,
7706,0.02388,,,,,,
7707,0.02357,,,,,,
7708,0.0242,,,,,,
7709,0.02415,,,,,,
7710,0.02409,,,,,,
7711,0.02474,,,,,,
7712,0.02582,,,,,,
7713,0.02162,,,,,,
7714,0.00012,,,,,,
7715,0.0185,,,,,,
7716,0.01972,,,,,,
7717,0.00012,,,,,,
7718,0.01943,,,,,,
7719,0.0216,,,,,,
7720,0.02306,,,,,,
7721,0.02295,,,,,,
7722,0.02604,,,,,,
7723,0.02602,,,,,,
7724,0.02854,,,,,,
7725,0.02596,,,,,,
7726,0.02415,,,,,,
7727,0.03934,,,,,,
7728,0.03156,,,,,,
7729,0.01011,,,,,,
7730,0.00009,,,,,,
7731,0.01011,,,,,,
7732,0.00008,,,,,,
7733,0.00008,,,,,,
7734,0.01585,,,,,,
7735,0.0341,,,,,,
7736,0.03414,,,,,,
7737,0.01733,,,,,,
7738,0.00008,,,,,,
7739,0.00008,,,,,,
7740,0.00034,,,,,,
7741,0.00038,,,,,,
7742,0.01756,,,,,,
7743,0.02275,,,,,,
7744,0.02417,,,,,,
7745,0.01851,,,,,,
7746,0.02289,,,,,,
7747,0.03818,,,,,,
7748,0.02589,,,,,,
7749,0.0195,,,,,,
7750,0.01869,,,,,,
7751,0.01997,,,,,,
7752,0.01695,,,,,,
7753,0.00011,,,,,,
7754,0.00011,,,,,,
7755,0.00012,,,,,,
7756,0.02115,,,,,,
7757,0.02114,,,,,,
7758,0.026,,,,,,
7759,0.02523,,,,,,
7760,0.03985,,,,,,
7761,0.00008,,,,,,
7762,0.00008,,,,,,
7763,0.00008,,,,,,
7764,0.02339,,,,,,
7765,0.0267,,,,,,
7766,0.0343,,,,,,
7767,0.02622,,,,,,
7768,0.02551,,,,,,
7769,0.02577,,,,,,
7770,0.02542,,,,,,
7771,0.02595,,,,,,
7772,0.02648,,,,,,
7773,0.02594,,,,,,
7774,0.02498,,,,,,
7775,0.02345,,,,,,
7776,0.02306,,,,,,
7777,0.00012,,,,,,
7778,0.00009,,,,,,
7779,0.00009,,,,,,
7780,0.00009,,,,,,
7781,0.00009,,,,,,
7782,0.00009,,,,,,
7783,0.00008,,,,,,
7784,0.00012,,,,,,
7785,0.00008,,,,,,
7786,0.00008,,,,,,
7787,0.00008,,,,,,
7788,0.02187,,,,,,
7789,0.02228,,,,,,
7790,0.02283,,,,,,
7791,0.00012,,,,,,
7792,0.00008,,,,,,
7793,0.02238,,,,,,
7794,0.02179,,,,,,
7795,0.01161,,,,,,
7796,0.01011,,,,,,
7797,0.00008,,,,,,
7798,0.00008,,,,,,
7799,0.00008,,,,,,
7800,0.00008,,,,,,
7801,0.0001,,,,,,
7802,0.00009,,,,,,
7803,0.00059,,,,,,
7804,0.00016,,,,,,
7805,0.00008,,,,,,
7806,0.00012,,,,,,
7807,0.02039,,,,,,
7808,0.01921,,,,,,
7809,0.00008,,,,,,
7810,0.00008,,,,,,
7811,0.00008,,,,,,
7812,0.00008,,,,,,
7813,0.02291,,,,,,
7814,0.02473,,,,,,
7815,0.02592,,,,,,
7816,0.02592,,,,,,
7817,0.02599,,,,,,
7818,0.02582,,,,,,
7819,0.07454,,,,,,
7820,0.02517,,,,,,
7821,0.02428,,,,,,
7822,0.02357,,,,,,
7823,0.01924,,,,,,
7824,0.00008,,,,,,
7825,0.00008,,,,,,
7826,0.00008,,,,,,
7827,0.00008,,,,,,
7828,0.00008,,,,,,
7829,0.00008,,,,,,
7830,0.00008,,,,,,
7831,0.00008,,,,,,
7832,0.02051,,,,,,
7833,0.01825,,,,,,
7834,0.01825,,,,,,
7835,0.01943,,,,,,
7836,0.00008,,,,,,
7837,0.00008,,,,,,
7838,0.02013,,,,,,
7839,0.02282,,,,,,
7840,0.0216,,,,,,
7841,0.02344,,,,,,
7842,0.02294,,,,,,
7843,0.02343,,,,,,
7844,0.02385,,,,,,
7845,0.03672,,,,,,
7846,0.02199,,,,,,
7847,0.03286,,,,,,
7848,0.00011,,,,,,
7849,0.01613,,,,,,
7850,0.02306,,,,,,
7851,0.02413,,,,,,
7852,0.02522,,,,,,
7853,0.02517,,,,,,
7854,0.02602,,,,,,
7855,0.0276,,,,,,
7856,0.02702,,,,,,
7857,0.02604,,,,,,
7858,0.026,,,,,,
7859,0.0269,,,,,,
7860,0.02604,,,,,,
7861,0.02633,,,,,,
7862,0.02637,,,,,,
7863,0.02688,,,,,,
7864,0.02548,,,,,,
7865,0.02764,,,,,,
7866,0.02797,,,,,,
7867,0.02702,,,,,,
7868,0.02855,,,,,,
7869,0.031,,,,,,
7870,0.02682,,,,,,
7871,0.02672,,,,,,
7872,0.02763,,,,,,
7873,0.02597,,,,,,
7874,0.02685,,,,,,
7875,0.02775,,,,,,
7876,0.02693,,,,,,
7877,0.02812,,,,,,
7878,0.02821,,,,,,
7879,0.02822,,,,,,
7880,0.0288,,,,,,
7881,0.02693,,,,,,
7882,0.0259,,,,,,
7883,0.02474,,,,,,
7884,0.02357,,,,,,
7885,0.02086,,,,,,
7886,0.01972,,,,,,
7887,0.00011,,,,,,
7888,0.01389,,,,,,
7889,0.01612,,,,,,
7890,0.01761,,,,,,
7891,0.02527,,,,,,
7892,0.02453,,,,,,
7893,0.0243,,,,,,
7894,0.02334,,,,,,
7895,0.02449,,,,,,
7896,0.02345,,,,,,
7897,0.02422,,,,,,
7898,0.02465,,,,,,
7899,0.02459,,,,,,
7900,0.02522,,,,,,
7901,0.02591,,,,,,
7902,0.02582,,,,,,
7903,0.02797,,,,,,
7904,0.02718,,,,,,
7905,0.02542,,,,,,
7906,0.0239,,,,,,
7907,0.01761,,,,,,
7908,0.01532,,,,,,
7909,0.00011,,,,,,
7910,0.0001,,,,,,
7911,0.00008,,,,,,
7912,0.00008,,,,,,
7913,0.01624,,,,,,
7914,0.02311,,,,,,
7915,0.01814,,,,,,
7916,0.01747,,,,,,
7917,0.01722,,,,,,
7918,0.01738,,,,,,
7919,0.01696,,,,,,
7920,0.01588,,,,,,
7921,0.01825,,,,,,
7922,0.02147,,,,,,
7923,0.02298,,,,,,
7924,0.02345,,,,,,
7925,0.02612,,,,,,
7926,0.02612,,,,,,
7927,0.02644,,,,,,
7928,0.02693,,,,,,
7929,0.02639,,,,,,
7930,0.0259,,,,,,
7931,0.02473,,,,,,
7932,0.02357,,,,,,
7933,0.02306,,,,,,
7934,0.02357,,,,,,
7935,0.02283,,,,,,
7936,0.02019,,,,,,
7937,0.02342,,,,,,
7938,0.02582,,,,,,
7939,0.02637,,,,,,
7940,0.02595,,,,,,
7941,0.01893,,,,,,
7942,0.01893,,,,,,
7943,0.01857,,,,,,
7944,0.0182,,,,,,
7945,0.01787,,,,,,
7946,0.01532,,,,,,
7947,0.01642,,,,,,
7948,0.01742,,,,,,
7949,0.0176,,,,,,
7950,0.01935,,,,,,
7951,0.02127,,,,,,
7952,0.01928,,,,,,
7953,0.02058,,,,,,
7954,0.01916,,,,,,
7955,0.01857,,,,,,
7956,0.01742,,,,,,
7957,0.01389,,,,,,
7958,0.00008,,,,,,
7959,0.00008,,,,,,
7960,0.00008,,,,,,
7961,0.01459,,,,,,
7962,0.02412,,,,,,
7963,0.02643,,,,,,
7964,0.02586,,,,,,
7965,0.03227,,,,,,
7966,0.02772,,,,,,
7967,0.02611,,,,,,
7968,0.02638,,,,,,
7969,0.02694,,,,,,
7970,0.02551,,,,,,
7971,0.02507,,,,,,
7972,0.02577,,,,,,
7973,0.02634,,,,,,
7974,0.02644,,,,,,
7975,0.02772,,,,,,
7976,0.02826,,,,,,
7977,0.02621,,,,,,
7978,0.02596,,,,,,
7979,0.02517,,,,,,
7980,0.03209,,,,,,
7981,0.02596,,,,,,
7982,0.02522,,,,,,
7983,0.02534,,,,,,
7984,0.02604,,,,,,
7985,0.02541,,,,,,
7986,0.02639,,,,,,
7987,0.02743,,,,,,
7988,0.02646,,,,,,
7989,0.02558,,,,,,
7990,0.02661,,,,,,
7991,0.02552,,,,,,
7992,0.02506,,,,,,
7993,0.0251,,,,,,
7994,0.02393,,,,,,
7995,0.02321,,,,,,
7996,0.02471,,,,,,
7997,0.03615,,,,,,
7998,0.05904,,,,,,
7999,0.02842,,,,,,
8000,0.02608,,,,,,
8001,0.02497,,,,,,
8002,0.02547,,,,,,
8003,0.0264,,,,,,
8004,0.02814,,,,,,
8005,0.02608,,,,,,
8006,0.02474,,,,,,
8007,0.02434,,,,,,
8008,0.02238,,,,,,
8009,0.02224,,,,,,
8010,0.02381,,,,,,
8011,0.02651,,,,,,
8012,0.02547,,,,,,
8013,0.02517,,,,,,
8014,0.02597,,,,,,
8015,0.02606,,,,,,
8016,0.02604,,,,,,
8017,0.02591,,,,,,
8018,0.02522,,,,,,
8019,0.02565,,,,,,
8020,0.02587,,,,,,
8021,0.02534,,,,,,
8022,0.02524,,,,,,
8023,0.02558,,,,,,
8024,0.02574,,,,,,
8025,0.02578,,,,,,
8026,0.02586,,,,,,
8027,0.02531,,,,,,
8028,0.02497,,,,,,
8029,0.02531,,,,,,
8030,0.02676,,,,,,
8031,0.02759,,,,,,
8032,0.02566,,,,,,
8033,0.0278,,,,,,
8034,0.02827,,,,,,
8035,0.07619,,,,,,
8036,0.03057,,,,,,
8037,0.02922,,,,,,
8038,0.02849,,,,,,
8039,0.02849,,,,,,
8040,0.02822,,,,,,
8041,0.02779,,,,,,
8042,0.02705,,,,,,
8043,0.02695,,,,,,
8044,0.02698,,,,,,
8045,0.02732,,,,,,
8046,0.0276,,,,,,
8047,0.02821,,,,,,
8048,0.11477,,,,,,
8049,0.02761,,,,,,
8050,0.01986,,,,,,
8051,0.01982,,,,,,
8052,0.02695,,,,,,
8053,0.0275,,,,,,
8054,0.02856,,,,,,
8055,0.02914,,,,,,
8056,0.0279,,,,,,
8057,0.0345,,,,,,
8058,0.03178,,,,,,
8059,0.03098,,,,,,
8060,0.02935,,,,,,
8061,0.0286,,,,,,
8062,0.02995,,,,,,
8063,0.03047,,,,,,
